date,min,max,median,q1,q3,stdev,count
2021-05-28T00:00:00.000Z,0.67,22.2,6.33,3.47,8.1,2.899,159
2021-05-29T00:00:00.000Z,1.07,4.5,1.92,1.67,2.35,0.569,140
2021-05-30T00:00:00.000Z,1.4,6.1,2.45,2.1,3.79,1.122,169
2021-05-31T00:00:00.000Z,1,6.97,2,1.6,2.83,1.144,135
2021-06-01T00:00:00.000Z,0.83,5.09,1.9,1.5,2.29,0.599,174
2021-06-02T00:00:00.000Z,1.65,17.64,2.67,2.29,3.1,1.358,166
2021-06-03T00:00:00.000Z,2.04,7.03,3.09,2.54,3.87,1.172,150
2021-06-04T00:00:00.000Z,1.73,6.67,3,2.5,3.93,0.993,154
2021-06-05T00:00:00.000Z,2.13,17.39,3.2,2.8,3.79,1.35,152
2021-06-06T00:00:00.000Z,1.83,15.1,3.37,2.6,6.47,2.09,197
2021-06-07T00:00:00.000Z,2.7,10.77,4.83,4.09,5.37,0.953,315
2021-06-08T00:00:00.000Z,3.08,39.93,6.45,5.4,8.97,3.568,238
2021-06-09T00:00:00.000Z,3.38,20.63,11.05,5.5,12.92,3.769,264
2021-06-10T00:00:00.000Z,1.4,10.1,2.73,2.2,3.53,1.964,176
2021-06-11T00:00:00.000Z,1.5,14.1,3.2,2.5,3.9,1.257,179
2021-06-12T00:00:00.000Z,0,9.43,2.57,1.43,3.9,2.66,162
2021-06-13T00:00:00.000Z,0.4,3.77,1.23,0.9,1.6,0.593,162
2021-06-14T00:00:00.000Z,1,19.39,2.42,1.5,3.57,1.626,198
2021-06-15T00:00:00.000Z,0.3,2.29,0.83,0.7,1.44,0.475,197
2021-06-16T00:00:00.000Z,0.83,8.8,1.73,1.43,2.4,0.846,172
2021-06-17T00:00:00.000Z,1.23,19.3,2.57,2,3.4,1.78,239
2021-06-18T00:00:00.000Z,2.33,15.03,7.54,3.4,8.5,2.636,246
2021-06-19T00:00:00.000Z,0.67,13.93,5.05,3.3,8.8,3.392,275
2021-06-20T00:00:00.000Z,5.43,17.37,9.59,8,14.42,3.478,300
2021-06-21T00:00:00.000Z,0.93,47.37,6.5,4.47,10.1,5.377,274
2021-06-22T00:00:00.000Z,3.2,15.87,6.71,5.79,8.39,2.416,232
2021-06-23T00:00:00.000Z,1.7,24.93,3.57,2.9,4.23,1.668,295
2021-06-24T00:00:00.000Z,3.07,20.87,5.5,4.7,6.57,2.601,255
2021-06-25T00:00:00.000Z,0.93,17.39,5.63,3.93,13.33,5.146,299
2021-06-26T00:00:00.000Z,1.52,10.73,2.95,2.39,4.3,1.627,309
2021-06-27T00:00:00.000Z,1.9,7.77,4,3.13,4.76,1.357,306
2021-06-28T00:00:00.000Z,2.8,10.27,5.07,4.09,5.87,1.06,262
2021-06-29T00:00:00.000Z,2.2,9.57,4.57,3.73,5.57,1.653,283
2021-06-30T00:00:00.000Z,0.97,11.37,5.43,3.51,6.72,2.362,297
2021-07-01T00:00:00.000Z,1.1,18.6,2.17,1.73,2.67,1.239,260
2021-07-02T00:00:00.000Z,1.4,7.37,3.53,2.99,4.3,1.036,252
2021-07-03T00:00:00.000Z,1.87,14.37,3.89,3.43,4.43,1.084,322
2021-07-04T00:00:00.000Z,2.02,15.68,3.59,2.97,4.8,1.321,294
2021-07-05T00:00:00.000Z,2.5,10.5,4,3.53,4.57,1.01,234
2021-07-06T00:00:00.000Z,2.2,9.13,5.07,3.8,7.03,1.781,288
2021-07-07T00:00:00.000Z,3.57,22.43,9.25,6.07,13.32,4.661,272
2021-07-08T00:00:00.000Z,1.33,9.86,2.1,1.8,6.84,2.793,281
2021-07-09T00:00:00.000Z,1.1,33.72,2.63,2.02,3.6,2.297,275
2021-07-10T00:00:00.000Z,1.23,13.13,5.5,4.18,7.3,2.357,331
2021-07-11T00:00:00.000Z,0.4,5.9,2.33,1.9,3.22,1.212,356
2021-07-12T00:00:00.000Z,1.77,8.33,3.03,2.52,4.4,1.307,266
2021-07-13T00:00:00.000Z,1.7,35.97,4.43,3.05,6.74,3.278,233
2021-07-14T00:00:00.000Z,3.1,23,6.07,4.53,8.9,4.737,259
2021-07-15T00:00:00.000Z,6.5,24.23,10.27,8.16,13.95,4.87,312
2021-07-16T00:00:00.000Z,1.2,26.73,3,1.87,5.6,3.926,262
2021-07-17T00:00:00.000Z,4.03,15.47,6.27,5.69,7.22,2.438,313
2021-07-18T00:00:00.000Z,1.33,13.83,3.58,1.9,7.03,3.126,274
2021-07-19T00:00:00.000Z,0.3,39.77,1.07,0.7,1.4,2.535,245
2021-07-20T00:00:00.000Z,1,5.03,2.1,1.5,3.17,0.917,260
2021-07-21T00:00:00.000Z,0.1,3.93,0.6,0.4,0.8,0.366,268
2021-07-22T00:00:00.000Z,0.9,4.73,2.4,1.9,3,0.758,247
2021-07-23T00:00:00.000Z,0.77,3.83,1.7,1.3,2.23,0.716,297
2021-07-24T00:00:00.000Z,1.4,5.37,2.92,2.37,3.6,0.75,292
2021-07-25T00:00:00.000Z,1.37,5.22,2.59,2.02,3.53,0.872,322
2021-07-26T00:00:00.000Z,1.8,7.7,3.9,3.19,5.45,1.493,328
2021-07-27T00:00:00.000Z,3.37,14.23,6.9,5.5,9.02,2.462,344
2021-07-28T00:00:00.000Z,3.33,21.5,11.47,9.24,13.75,3.2,340
2021-07-29T00:00:00.000Z,0.4,7.27,3.38,1.4,5.27,2.057,279
2021-07-30T00:00:00.000Z,0.4,5.27,1,0.8,1.37,0.53,246
2021-07-31T00:00:00.000Z,1.77,27.53,4.53,3.67,5.5,4.067,269
2021-08-01T00:00:00.000Z,1.1,5.2,2.1,1.8,4,1.196,264
2021-08-02T00:00:00.000Z,0.33,9.43,1.5,0.7,2.22,1.296,244
2021-08-03T00:00:00.000Z,0.3,2.29,0.63,0.5,0.9,0.287,262
2021-08-04T00:00:00.000Z,0.5,3.17,1.07,0.83,1.4,0.491,183
2021-08-05T00:00:00.000Z,0.56,2.93,1.3,1.03,1.6,0.423,155
2021-08-06T00:00:00.000Z,0.63,6.27,1.6,1.33,1.83,0.544,283
2021-08-07T00:00:00.000Z,0.5,6.93,2.27,1.92,3.69,1.243,325
2021-08-08T00:00:00.000Z,1.43,8.47,2.79,2.06,4.9,1.902,286
2021-08-09T00:00:00.000Z,1.2,8.4,2.4,2.04,5.8,2.107,157
2021-08-10T00:00:00.000Z,1.23,12.17,4.7,2.84,5.7,1.632,193
2021-08-11T00:00:00.000Z,2.29,8.19,3.7,2.93,4.97,1.402,234
2021-08-12T00:00:00.000Z,2.1,6.17,3.2,2.8,3.9,0.965,277
2021-08-13T00:00:00.000Z,2.77,21.3,4.76,4,5.27,1.282,410
2021-08-14T00:00:00.000Z,0.9,6.7,2.13,1.7,3.1,1.073,437
2021-08-15T00:00:00.000Z,0.2,3.9,1.27,0.9,2.15,0.799,429
2021-08-16T00:00:00.000Z,1.23,10.9,2.97,2.4,4.26,2.031,465
2021-08-17T00:00:00.000Z,1.2,48.33,3.67,2.5,7,3.582,535
2021-08-18T00:00:00.000Z,0.5,39.27,1.8,1.5,3.19,4.644,457
2021-08-19T00:00:00.000Z,0.2,5.23,0.7,0.53,0.9,0.476,545
2021-08-20T00:00:00.000Z,0.2,13.07,1,0.7,1.47,0.759,492
2021-08-21T00:00:00.000Z,0.2,999.9,0.8,0.5,1.1,162.598,548
2021-08-22T00:00:00.000Z,0.5,6.4,1.2,1,1.43,0.409,490
2021-08-23T00:00:00.000Z,0.56,4.03,1.6,1.25,2.2,0.639,473
2021-08-24T00:00:00.000Z,1.03,16.27,1.8,1.52,2.17,0.897,529
2021-08-25T00:00:00.000Z,0.1,6.03,0.97,0.47,3.01,1.565,532
2021-08-26T00:00:00.000Z,0.67,7.43,4.23,1.7,5.09,1.778,397
2021-08-27T00:00:00.000Z,2.43,23.27,4.7,3.9,6.07,1.745,427
2021-08-28T00:00:00.000Z,3.23,11.13,6.17,4.7,7,1.597,373
2021-08-29T00:00:00.000Z,3.4,7.93,5.9,5.47,6.37,0.73,402
2021-08-30T00:00:00.000Z,3.7,20.03,5.09,4.7,5.8,1.109,521
2021-08-31T00:00:00.000Z,1.4,87.73,2.63,2.2,4.4,4.405,514
2021-09-01T00:00:00.000Z,0.7,22.87,3.3,2.5,4.09,1.452,508
2021-09-02T00:00:00.000Z,0.53,68.73,2.93,1.3,5.09,3.927,498
2021-09-03T00:00:00.000Z,0.43,11.03,1.43,0.93,2.23,0.981,523
2021-09-04T00:00:00.000Z,0.2,12.53,0.9,0.63,1.2,0.653,547
2021-09-05T00:00:00.000Z,0.4,5.23,1.2,0.9,1.93,0.763,431
2021-09-06T00:00:00.000Z,1,14.23,2,1.7,2.29,0.695,474
2021-09-07T00:00:00.000Z,1.8,11.5,3.87,3.17,4.7,1.152,457
2021-09-08T00:00:00.000Z,1.7,9.86,3.1,2.4,6.27,1.918,581
2021-09-09T00:00:00.000Z,2.87,27.5,7.32,5.35,9.93,3.04,506
2021-09-10T00:00:00.000Z,3.4,43.27,8.66,7,11.68,3.443,572
2021-09-11T00:00:00.000Z,6.63,41.2,10.55,9.1,15.77,7.212,582
2021-09-12T00:00:00.000Z,0.77,32.47,7.17,3.27,11.5,8.861,575
2021-09-13T00:00:00.000Z,0.2,10.87,1.1,0.8,1.4,0.724,575
2021-09-14T00:00:00.000Z,0.63,13.87,1.4,1.1,1.67,0.861,580
2021-09-15T00:00:00.000Z,0.37,10.93,1.4,1,2,1.365,538
2021-09-16T00:00:00.000Z,0.8,7.57,1.9,1.37,2.29,0.628,549
2021-09-17T00:00:00.000Z,1.2,9.9,3.2,2.52,3.8,0.926,574
2021-09-18T00:00:00.000Z,0.7,9.67,1.83,1.2,2.52,0.816,579
2021-09-19T00:00:00.000Z,1.03,6.73,2.7,2.17,3.3,0.815,576
2021-09-20T00:00:00.000Z,1.7,21.53,3.5,2.9,4.33,1.724,571
2021-09-21T00:00:00.000Z,1.37,12.37,4.03,2.92,5.8,1.801,572
2021-09-22T00:00:00.000Z,0.7,16,3.43,2.37,4.8,1.698,576
2021-09-23T00:00:00.000Z,0,9.69,1.8,0.6,4.13,2.007,572
2021-09-24T00:00:00.000Z,0.1,18.32,0.67,0.47,1,1.156,575
2021-09-25T00:00:00.000Z,0.2,6.77,1.67,1.12,3.8,1.691,574
2021-09-26T00:00:00.000Z,0.1,7.17,0.95,0.6,1.7,0.751,574
2021-09-27T00:00:00.000Z,0.3,11.97,1.2,0.8,2.1,1.367,553
2021-09-28T00:00:00.000Z,1.53,14.7,2.77,2.13,4.2,1.633,567
2021-09-29T00:00:00.000Z,3.77,8.43,5.43,4.97,6,0.818,561
2021-09-30T00:00:00.000Z,1.33,30.37,6.87,4.59,8.15,2.988,561
2021-10-01T00:00:00.000Z,0.83,6.6,2.37,1.9,2.93,0.734,563
2021-10-02T00:00:00.000Z,1.9,21.93,5.37,3.87,11.87,4.577,572
2021-10-03T00:00:00.000Z,8.02,27.13,15.1,12.93,19.67,4.301,577
2021-10-04T00:00:00.000Z,11.9,33.17,18.87,16.72,20.93,3.056,573
2021-10-05T00:00:00.000Z,1.1,21.2,6.63,3.9,10.73,5.207,570
2021-10-06T00:00:00.000Z,0.8,27.37,3.63,2.17,8.6,5.372,571
2021-10-07T00:00:00.000Z,1.97,47.27,5.72,4.43,7,2.568,574
2021-10-08T00:00:00.000Z,1.1,19.47,3.5,2.83,8.27,3.1,571
2021-10-09T00:00:00.000Z,2.77,9.83,5.97,4.93,7.3,1.562,567
2021-10-10T00:00:00.000Z,3.1,22.2,5.8,4.7,9.99,3.822,577
2021-10-11T00:00:00.000Z,0.87,17.32,3.19,2.27,8.47,3.424,576
2021-10-12T00:00:00.000Z,0.2,11.03,0.77,0.6,1,0.686,576
2021-10-13T00:00:00.000Z,0.2,5.13,0.83,0.6,1.3,0.624,558
2021-10-14T00:00:00.000Z,0.3,9.93,1.12,0.7,2,0.907,471
2021-10-15T00:00:00.000Z,0.1,4.57,0.9,0.56,1.6,0.653,515
2021-10-16T00:00:00.000Z,0.13,1.7,0.7,0.5,0.83,0.237,569
2021-10-17T00:00:00.000Z,0.1,3.03,0.47,0.3,0.6,0.261,453
2021-10-18T00:00:00.000Z,0.03,13.57,0.8,0.5,1.74,1.188,520
2021-10-19T00:00:00.000Z,0.4,19.43,2.1,1.4,3.6,4.748,529
2021-10-20T00:00:00.000Z,0.6,6.6,2,1.53,2.7,1.287,471
2021-10-21T00:00:00.000Z,0,13.8,1.5,0,2.27,1.396,432
2021-10-22T00:00:00.000Z,0,1.43,0.33,0.2,0.5,0.238,553
2021-10-23T00:00:00.000Z,0.23,4.63,0.9,0.6,1.7,0.716,577
2021-10-24T00:00:00.000Z,0.3,13.63,1.6,1.1,2.1,0.863,575
2021-10-25T00:00:00.000Z,1.3,7.67,3.37,2.57,5.23,1.521,569
2021-10-26T00:00:00.000Z,0.8,16.77,4.5,2.12,8.61,3.886,556
2021-10-27T00:00:00.000Z,0.5,10.67,2.4,1.7,3.4,1.094,542
2021-10-28T00:00:00.000Z,0.73,89.37,2.97,1.67,3.93,4.378,542
2021-10-29T00:00:00.000Z,6.73,37.36,15.83,12.37,20.87,6.211,567
2021-10-30T00:00:00.000Z,13.8,36.47,26.27,23.4,29.93,4.356,574
2021-10-31T00:00:00.000Z,7.6,48.5,19.32,11.47,30.63,10.434,572
2021-11-01T00:00:00.000Z,8.7,45.57,16.8,14.4,21.9,5.752,458
2021-11-02T00:00:00.000Z,14.2,37.33,24.37,21.27,26.55,5.092,285
2021-11-03T00:00:00.000Z,3,43.97,23.07,19.97,25.77,5.25,463
2021-11-04T00:00:00.000Z,1.1,11.7,4.09,3.3,5.09,1.303,338
2021-11-05T00:00:00.000Z,0.5,3.8,1.1,0.9,1.53,0.507,577
2021-11-06T00:00:00.000Z,0.2,19.73,0.77,0.6,1.17,0.895,572
2021-11-07T00:00:00.000Z,0,2.4,0.6,0.47,0.9,0.389,563
2021-11-08T00:00:00.000Z,0.2,15.27,1.7,1.27,2.77,2.274,468
2021-11-09T00:00:00.000Z,0.4,26.53,1.7,1.14,2.42,2.681,553
2021-11-10T00:00:00.000Z,0.2,3.87,1.3,0.8,1.93,0.687,539
2021-11-11T00:00:00.000Z,0.2,10.7,1.87,1.4,2.27,0.866,529
2021-11-12T00:00:00.000Z,0,10.57,0.83,0.4,2.37,1.964,511
2021-11-13T00:00:00.000Z,0.83,9.5,2.37,1.6,3.57,1.222,565
2021-11-14T00:00:00.000Z,0.6,9.47,2.52,1.7,3.4,1.442,559
2021-11-15T00:00:00.000Z,0.6,8.67,1.3,1,2.1,0.774,460
2021-11-16T00:00:00.000Z,1.33,13.17,4.34,2.9,5.2,1.529,442
2021-11-17T00:00:00.000Z,1.37,21.5,3,2.47,3.73,1.539,401
2021-11-18T00:00:00.000Z,0.33,3.37,0.9,0.73,1.1,0.361,480
2021-11-19T00:00:00.000Z,0.1,13.63,1.73,1.23,2.6,1.346,515
2021-11-20T00:00:00.000Z,0,4.03,0.56,0.13,1.1,0.576,549
2021-11-21T00:00:00.000Z,0.1,7,0.6,0.37,0.85,0.485,512
2021-11-22T00:00:00.000Z,0.2,15.9,0.8,0.63,1.07,0.897,421
2021-11-23T00:00:00.000Z,0.1,4.9,0.83,0.5,1.3,0.599,287
2021-11-24T00:00:00.000Z,0.4,13.47,1.21,0.9,2.1,1.154,256
2021-11-25T00:00:00.000Z,0.23,3.57,0.93,0.6,1.2,0.494,360
2021-11-26T00:00:00.000Z,0.5,12.6,1.7,1.2,2.37,1.155,358
2021-11-27T00:00:00.000Z,0.3,13.63,1.4,1,1.8,1.014,230
2021-11-28T00:00:00.000Z,0.3,3.37,1.12,0.8,1.73,0.6,300
2021-11-29T00:00:00.000Z,0.63,14.87,1.67,1.37,2.1,0.969,353
2021-11-30T00:00:00.000Z,0.53,10.4,1.4,1.1,1.73,0.654,441
2021-12-01T00:00:00.000Z,0.4,70.06,2.13,1.6,2.77,3.104,547
2021-12-02T00:00:00.000Z,0.27,16.43,1.73,1.17,3,1.354,476
2021-12-03T00:00:00.000Z,1.23,5.9,2.4,2.1,3.4,0.869,189
2021-12-04T00:00:00.000Z,0.6,5.53,2.63,2.09,3.53,0.955,445
2021-12-05T00:00:00.000Z,0.4,2.6,1.33,1.07,1.6,0.421,466
2021-12-06T00:00:00.000Z,0.5,5.43,2.06,1.2,3.6,1.341,426
2021-12-07T00:00:00.000Z,1.83,15.33,3.93,3.33,6.37,2.353,487
2021-12-08T00:00:00.000Z,0.63,14.43,2.2,1.67,3.3,2.522,551
2021-12-09T00:00:00.000Z,0.83,6.47,2,1.63,2.33,0.774,513
2021-12-10T00:00:00.000Z,1.63,17.3,5.44,3.85,8.35,3.109,456
2021-12-11T00:00:00.000Z,0.9,38.03,3.8,1.87,11.27,6.379,559
2021-12-12T00:00:00.000Z,5.27,19.93,14.5,12.93,15.9,2.566,543
2021-12-13T00:00:00.000Z,1.4,14.87,5.77,4.63,6.83,1.997,470
2021-12-14T00:00:00.000Z,1.1,10.19,2.6,2.13,5,2.525,430
2021-12-15T00:00:00.000Z,0.23,4.47,2.23,1.47,2.77,0.805,471
2021-12-16T00:00:00.000Z,0.2,2.93,0.83,0.6,1.1,0.336,486
2021-12-17T00:00:00.000Z,0.2,24.73,1.43,0.97,1.87,1.231,546
2021-12-18T00:00:00.000Z,0.2,1.8,0.72,0.5,1.03,0.323,546
2021-12-19T00:00:00.000Z,0,2.37,0.5,0.3,0.7,0.308,549
2021-12-20T00:00:00.000Z,0.2,6.4,1.27,0.83,1.7,0.736,531
2021-12-21T00:00:00.000Z,0.4,12.03,1.85,1.12,3.27,1.31,550
2021-12-22T00:00:00.000Z,0.63,16.5,3.7,2.67,4.43,1.751,485
2021-12-23T00:00:00.000Z,0.43,3.9,1.8,1.4,2.4,0.678,530
2021-12-24T00:00:00.000Z,0,4.93,0.4,0.22,0.6,0.331,552
2021-12-25T00:00:00.000Z,0,2.2,0.7,0.4,1.07,0.426,541
2021-12-26T00:00:00.000Z,0.3,4.87,1.1,0.73,1.87,1.008,570
2021-12-27T00:00:00.000Z,1.3,12.63,3.07,2.27,4.55,1.644,569
2021-12-28T00:00:00.000Z,1.33,13.8,3.97,2.97,6.57,3.123,548
2021-12-29T00:00:00.000Z,9.3,45.2,26,21.6,29.37,5.062,515
2021-12-30T00:00:00.000Z,2.57,24.67,9.91,5.01,15.65,5.729,544
2021-12-31T00:00:00.000Z,0.77,85.87,2.52,1.87,3.5,4.724,569
2022-01-01T00:00:00.000Z,0.3,23.7,1.4,0.97,2.43,2.716,574
2022-01-02T00:00:00.000Z,0,12.97,3.47,1,5.7,2.44,571
2022-01-03T00:00:00.000Z,1.2,24.17,2.52,2.06,3.2,1.448,560
2022-01-04T00:00:00.000Z,0.37,5.2,1.7,1.33,2,0.584,531
2022-01-05T00:00:00.000Z,0.47,6.97,1.5,1.1,1.87,0.599,526
2022-01-06T00:00:00.000Z,0.1,3.4,0.7,0.5,0.97,0.345,579
2022-01-07T00:00:00.000Z,0.23,4,1.3,0.83,1.7,0.614,566
2022-01-08T00:00:00.000Z,0.1,13.43,6.49,1.5,8.93,3.78,522
2022-01-09T00:00:00.000Z,1.73,15.8,5.13,4.09,7.4,2.125,541
2022-01-10T00:00:00.000Z,2.23,24.8,5.37,4.76,6.3,1.44,483
2022-01-11T00:00:00.000Z,1.97,17.47,4.37,3.4,5.7,1.702,536
2022-01-12T00:00:00.000Z,1.37,17.53,3.87,2.75,11.27,4.704,564
2022-01-13T00:00:00.000Z,0.4,4.87,1.43,1.1,1.8,0.5,559
2022-01-14T00:00:00.000Z,0,2.87,0.6,0.3,0.9,0.382,533
2022-01-15T00:00:00.000Z,0.1,2.9,0.93,0.6,1.43,0.577,560
2022-01-16T00:00:00.000Z,0.2,4.97,1.17,0.69,1.9,0.9,561
2022-01-17T00:00:00.000Z,0.1,42.53,0.8,0.6,1,2.443,565
2022-01-18T00:00:00.000Z,0.47,3.4,1.3,1,1.63,0.459,545
2022-01-19T00:00:00.000Z,0,15.37,2.54,1.93,3.07,1.177,512
2022-01-20T00:00:00.000Z,0,2.63,0.6,0.47,0.83,0.346,481
2022-01-21T00:00:00.000Z,0.1,5.09,0.93,0.7,1.2,0.42,523
2022-01-22T00:00:00.000Z,0.67,5.2,1.43,1.2,1.95,0.533,536
2022-01-23T00:00:00.000Z,1.3,18.17,3.3,2.27,5.09,2.268,554
2022-01-24T00:00:00.000Z,0.6,8.47,2.33,1.5,3.7,1.654,518
2022-01-25T00:00:00.000Z,0.5,11.63,2.52,1.43,3.13,1.183,547
2022-01-26T00:00:00.000Z,0.6,46.3,2.2,1.3,4,2.614,518
2022-01-27T00:00:00.000Z,0.1,13.23,2.1,1.5,2.99,1.445,568
2022-01-28T00:00:00.000Z,0.1,3,0.97,0.7,1.2,0.407,559
2022-01-29T00:00:00.000Z,0,3.4,0.93,0.6,1.3,0.555,574
2022-01-30T00:00:00.000Z,0,1.9,0.3,0.1,0.63,0.375,573
2022-01-31T00:00:00.000Z,0.3,17,0.97,0.8,1.17,0.832,566
2022-02-01T00:00:00.000Z,0.5,12.73,1.67,1.2,2.02,0.906,519
2022-02-02T00:00:00.000Z,0.87,6.67,2.7,2.2,3.45,0.887,517
2022-02-03T00:00:00.000Z,0.5,9.36,2.8,2.1,3.47,1.143,507
2022-02-04T00:00:00.000Z,0.3,9.07,2.2,1.2,3.82,1.755,544
2022-02-05T00:00:00.000Z,0.63,5.4,1.7,1.4,2.13,0.584,555
2022-02-06T00:00:00.000Z,0.1,3.57,1.47,1.12,1.8,0.587,539
2022-02-07T00:00:00.000Z,0.17,2.57,0.9,0.63,1.2,0.401,502
2022-02-08T00:00:00.000Z,0.1,5.63,1,0.7,1.3,0.518,473
2022-02-09T00:00:00.000Z,0.43,4.8,1.6,1.12,2.33,0.851,512
2022-02-10T00:00:00.000Z,0.7,3.33,1.7,1.37,2.06,0.486,472
2022-02-11T00:00:00.000Z,0.4,5.53,1.1,0.8,1.6,0.614,513
2022-02-12T00:00:00.000Z,0.3,10.13,1.8,1.3,2.27,0.798,543
2022-02-13T00:00:00.000Z,0.87,5.37,2.4,2.06,2.93,0.738,559
2022-02-14T00:00:00.000Z,2.2,16.93,7.17,5.5,8.3,2.306,327
2022-02-15T00:00:00.000Z,0.5,21.43,2.9,2.17,5.99,2.95,365
2022-02-16T00:00:00.000Z,0.5,32.17,2.7,1.9,5.07,2.452,516
2022-02-17T00:00:00.000Z,0,4.3,0.93,0.7,1.2,0.499,412
2022-02-18T00:00:00.000Z,0.03,34,1,0.6,1.87,1.965,529
2022-02-19T00:00:00.000Z,0.2,11.27,1.2,0.9,1.59,0.706,500
2022-02-20T00:00:00.000Z,0.4,12.53,1.43,1.17,2.2,0.845,573
2022-02-21T00:00:00.000Z,0,2.93,0.1,0,0.53,0.615,562
2022-02-22T00:00:00.000Z,0,6.9,0.37,0.1,0.7,0.535,571
2022-02-23T00:00:00.000Z,0,3.1,0.17,0,0.43,0.422,480
2022-02-24T00:00:00.000Z,0,5,0.56,0.23,0.97,0.623,343
2022-02-25T00:00:00.000Z,0,5.83,0.23,0,0.63,0.571,455
2022-02-26T00:00:00.000Z,0,5.6,0,0,0.2,0.439,576
2022-02-27T00:00:00.000Z,0,3.4,0.2,0.03,0.43,0.348,459
2022-02-28T00:00:00.000Z,0,4.17,0.2,0,0.5,0.388,469
2022-03-01T00:00:00.000Z,0,5.67,0.83,0.4,1.8,1.231,444
2022-03-02T00:00:00.000Z,0,5.3,0.56,0.1,1.6,1.103,500
2022-03-03T00:00:00.000Z,0,1.9,0,0,0.27,0.321,526
2022-03-04T00:00:00.000Z,0,4.83,0,0,0.3,0.493,555
2022-03-05T00:00:00.000Z,0,2.33,0.1,0,0.33,0.282,402
2022-03-06T00:00:00.000Z,0,2.43,0.1,0,0.3,0.332,107
2022-03-07T00:00:00.000Z,0,5.6,0,0,0.2,0.618,237
2022-03-08T00:00:00.000Z,0,2,0.12,0,0.37,0.332,306
2022-03-09T00:00:00.000Z,0,4.3,0.3,0.1,0.56,0.501,303
2022-03-10T00:00:00.000Z,0,8.57,0.3,0.03,0.8,0.747,553
2022-03-11T00:00:00.000Z,0,7.33,0.93,0.47,1.4,0.776,580
2022-03-12T00:00:00.000Z,0,4.93,0.27,0,0.72,0.589,576
2022-03-13T00:00:00.000Z,0,25,0.3,0,0.93,1.322,563
2022-03-14T00:00:00.000Z,0,11.97,1.37,0.43,2.89,1.836,581
2022-03-15T00:00:00.000Z,0,9.93,2.37,1.2,3.8,1.876,479
2022-03-16T00:00:00.000Z,0,7.3,1.5,0.6,2.87,1.67,399
2022-03-17T00:00:00.000Z,0,9.02,2.13,1.2,3.1,1.418,479
2022-03-18T00:00:00.000Z,0,10.1,0.83,0.27,2.12,1.966,393
2022-03-19T00:00:00.000Z,0,4.37,0.1,0,0.3,0.394,379
2022-03-20T00:00:00.000Z,0,5.17,0.07,0,0.27,0.409,533
2022-03-21T00:00:00.000Z,0,21.43,1.53,0.63,2.4,1.598,430
2022-03-22T00:00:00.000Z,0,16.8,2.8,1.4,4.17,2.062,530
2022-03-23T00:00:00.000Z,0,7.07,1.57,0.8,2.52,1.41,376
2022-03-24T00:00:00.000Z,0,3.7,1.12,0.5,1.73,0.841,354
2022-03-25T00:00:00.000Z,0,9.9,1.37,0.6,2.6,1.413,515
2022-03-26T00:00:00.000Z,0,14.07,0.3,0.1,0.6,0.851,580
2022-03-27T00:00:00.000Z,0,4.59,0.1,0,0.3,0.333,574
2022-03-28T00:00:00.000Z,0,3.57,0.4,0.17,1,0.696,569
2022-03-29T00:00:00.000Z,0,4.03,0.1,0,0.33,0.373,506
2022-03-30T00:00:00.000Z,0,4.37,0.1,0,0.3,0.427,560
2022-03-31T00:00:00.000Z,0,5.53,0.1,0,0.3,0.498,576
2022-04-01T00:00:00.000Z,0,3.4,0.23,0,0.5,0.39,569
2022-04-02T00:00:00.000Z,0,6.03,0.1,0,0.3,0.397,562
2022-04-03T00:00:00.000Z,0,1.93,0,0,0.1,0.235,579
2022-04-04T00:00:00.000Z,0,2,0,0,0.3,0.309,580
2022-04-05T00:00:00.000Z,0,2.06,0.1,0,0.23,0.212,579
2022-04-06T00:00:00.000Z,0,5.47,0.1,0,0.2,0.382,576
2022-04-07T00:00:00.000Z,0,4.43,0.3,0.1,0.6,0.574,577
2022-04-08T00:00:00.000Z,0,5.4,0.2,0.03,0.37,0.348,577
2022-04-09T00:00:00.000Z,0,1.93,0.2,0,0.33,0.237,559
2022-04-10T00:00:00.000Z,0,2.7,0,0,0.1,0.211,579
2022-04-11T00:00:00.000Z,0,5.63,0.03,0,0.2,0.35,577
2022-04-12T00:00:00.000Z,0,9.83,0,0,0.2,0.565,581
2022-04-13T00:00:00.000Z,0,4.03,0.1,0,0.3,0.465,579
2022-04-14T00:00:00.000Z,0,5.63,1.12,0.52,1.83,0.98,581
2022-04-15T00:00:00.000Z,0,2.73,0.1,0,0.32,0.375,581
2022-04-16T00:00:00.000Z,0,2.67,0,0,0.17,0.269,580
2022-04-17T00:00:00.000Z,0,7.43,0,0,0.2,0.405,577
2022-04-18T00:00:00.000Z,0,3.6,0.23,0.09,0.53,0.492,576
2022-04-19T00:00:00.000Z,0,2.93,0.2,0,0.5,0.365,563
2022-04-20T00:00:00.000Z,0,3.6,0.4,0.1,0.83,0.552,571
2022-04-21T00:00:00.000Z,0,2.27,0.45,0.2,0.73,0.422,574
2022-04-22T00:00:00.000Z,0,2.73,0.3,0.07,0.56,0.41,573
2022-04-23T00:00:00.000Z,0,2.37,0.2,0,0.5,0.36,574
2022-04-24T00:00:00.000Z,0,2.73,0.4,0.2,0.63,0.417,581
2022-04-25T00:00:00.000Z,0,3.73,0.27,0,0.56,0.43,556
